State,Year,Month,Megawatthours,Temp,Count,price
IN,2008,4,-1.22E-06,0.109545402,-1.20E-06,2.795994044
IN,2008,5,-1.82E-07,0.045497088,-8.39E-07,-0.230316814
IN,2008,6,1.42E-06,0.112788355,-2.30E-07,0.599478098
IN,2008,7,1.16E-06,0.007392394,-4.46E-07,1.722141804
IN,2008,8,-2.83E-07,-0.018551227,-9.49E-07,0.306609306
IN,2008,9,-1.25E-06,-0.030712299,7.07E-08,-0.376751211
IN,2008,10,-8.04E-07,-0.11421833,-6.30E-07,0.989969822
IN,2008,11,-2.18E-07,-0.108543163,-1.14E-07,-0.376751211
IN,2008,12,1.55E-06,-0.093949876,-2.68E-08,-1.548226382
IN,2009,1,4.31E-07,-0.063952564,-4.57E-07,1.380461546
IN,2009,2,-1.44E-06,0.086033995,-6.42E-07,0.745912495
IN,2009,3,-6.24E-07,0.095762853,-3.60E-07,0.355420771
IN,2009,4,-8.92E-07,0.05765816,-1.28E-06,-0.767242934
IN,2009,5,3.09E-07,0.083601781,-1.18E-06,-0.035070953
IN,2009,6,9.90E-07,0.076305138,1.53E-07,0.062551978
IN,2009,7,2.51E-07,-0.020983441,-4.55E-07,0.062551978
IN,2009,8,1.05E-06,0.010635347,-9.80E-07,-0.035070953
IN,2009,9,-1.33E-06,-0.04368411,4.65E-07,-0.962488796
IN,2009,10,-4.13E-07,-0.123136449,-8.93E-07,-1.255357589
IN,2009,11,-1.75E-07,-0.035576728,-4.75E-07,-0.425562676
IN,2009,12,1.71E-06,-0.130433093,7.20E-07,0.013740513
IN,2010,1,9.10E-07,-0.054223706,-1.74E-07,-0.376751211
IN,2010,2,-1.26E-06,0.013067561,-1.17E-06,0.306609306
IN,2010,3,-3.90E-07,0.143596405,1.12E-06,-0.327939745
IN,2010,4,-1.30E-06,0.109545402,-1.92E-06,0.648289564
IN,2010,5,1.01E-06,0.055225945,-1.19E-06,0.599478098
IN,2010,6,1.22E-06,0.077926614,-7.31E-08,0.013740513
IN,2010,7,1.53E-06,0.017121252,-3.19E-07,1.478084476
IN,2010,8,3.53E-08,-0.008011631,-1.03E-06,0.013740513
IN,2010,9,-2.38E-06,-0.069627731,-1.67E-07,-0.376751211
IN,2010,10,-8.66E-07,-0.092328399,-7.11E-07,0.160174909
IN,2010,11,3.39E-08,-0.108543163,-2.35E-07,0.843535426
IN,2010,12,2.03E-06,-0.151512285,4.97E-07,-1.597037847
IN,2011,1,5.62E-07,-0.006390155,-9.81E-07,-0.376751211
IN,2011,2,-1.60E-06,0.059279636,-5.66E-07,0.550666633
IN,2011,3,3.64E-07,0.083601781,9.80E-07,-0.376751211
IN,2011,4,-1.83E-06,0.090087686,-2.06E-06,0.013740513
IN,2011,5,9.70E-07,0.072251447,-8.75E-07,0.453043702
IN,2011,6,9.32E-07,0.080358828,-1.22E-07,0.843535426
IN,2011,7,2.20E-06,0.051982993,-7.93E-07,0.79472396
IN,2011,8,-7.57E-07,-0.047737801,-6.39E-07,-0.864865865
IN,2011,9,-2.17E-06,-0.078545851,-1.06E-07,0.25779784
IN,2011,10,-3.88E-07,-0.080167327,-7.06E-07,-0.376751211
IN,2011,11,-2.62E-07,-0.058277397,-1.71E-07,-1.304169054
IN,2011,12,1.20E-06,-0.085031756,3.94E-07,0.062551978
IN,2012,1,8.10E-07,-0.035576728,-1.33E-07,1.33165008
IN,2012,2,-1.23E-06,0.022796419,-8.65E-07,-0.132693884
IN,2012,3,-2.36E-07,0.157378953,-2.98E-07,0.697101029
IN,2012,4,-8.93E-07,-0.018551227,-4.98E-07,0.355420771
IN,2012,5,1.52E-06,0.118463522,-7.94E-07,-1.108923193
IN,2012,6,6.25E-07,0.030093063,-3.26E-07,0.550666633
IN,2012,7,2.03E-06,0.068197756,-1.71E-07,-0.474374142
IN,2012,8,-1.22E-06,-0.068816993,-1.20E-06,-0.27912828
IN,2012,9,-2.10E-06,-0.063952564,1.08E-07,-0.083882418
IN,2012,10,-3.47E-07,-0.099625043,-5.67E-07,-0.620808538
IN,2012,11,1.56E-07,-0.099625043,-1.81E-07,-0.083882418
IN,2012,12,6.54E-07,-0.016119013,1.73E-07,0.941158356
IN,2013,1,1.29E-06,-0.068816993,1.63E-07,0.208986375
IN,2013,2,-1.16E-06,0.000906489,-1.18E-06,0.25779784
IN,2013,3,5.85E-07,0.03576823,1.25E-07,0.501855167
IN,2013,4,-1.67E-06,0.12819238,-5.97E-07,0.453043702
IN,2013,5,6.53E-07,0.108734664,-8.14E-07,-0.376751211
IN,2013,6,4.88E-07,0.050361516,-4.27E-07,0.501855167
IN,2013,7,1.12E-06,0.010635347,-2.01E-07,0.648289564
IN,2013,8,1.65E-07,-0.008011631,-8.94E-07,-0.083882418
IN,2013,9,-1.47E-06,-0.038819681,1.09E-07,-0.571997073
IN,2013,10,-5.25E-07,-0.103678734,-2.24E-07,-0.230316814
IN,2013,11,-4.65E-08,-0.123947188,-3.32E-07,-0.425562676
IN,2013,12,1.65E-06,-0.080978065,5.46E-07,-0.27912828
IN,2014,1,1.17E-06,-0.082599542,-2.76E-07,0.697101029
IN,2014,2,-1.26E-06,0.019553466,-7.11E-07,0.79472396
IN,2014,3,-1.97E-07,0.096573592,-6.12E-07,-0.669620003
IN,2014,4,-1.74E-06,0.146839357,-9.84E-07,0.013740513
IN,2014,5,6.08E-07,0.083601781,-6.95E-07,-0.376751211
IN,2014,6,1.16E-06,0.077115876,-4.21E-07,1.038781287
IN,2014,7,2.55E-07,-0.029901561,-3.26E-07,0.79472396
IN,2014,8,2.30E-07,0.025228634,-9.56E-07,-0.27912828
IN,2014,9,-1.06E-06,-0.069627731,2.67E-07,-0.620808538
IN,2014,10,-7.09E-07,-0.084221018,-4.81E-07,-0.035070953
IN,2014,11,3.78E-07,-0.149080071,1.75E-07,-0.376751211
IN,2014,12,9.47E-07,-0.009633107,3.52E-07,-0.474374142
IN,2015,1,8.94E-07,-0.076924374,-1.65E-07,0.111363444
IN,2015,2,-1.01E-06,-0.050170015,-4.44E-07,-0.132693884
IN,2015,3,5.81E-08,0.143596405,-3.55E-07,-0.376751211
IN,2015,4,-2.06E-06,0.125760165,-7.24E-07,0.062551978
IN,2015,5,1.02E-06,0.096573592,-1.38E-06,-1.108923193
IN,2015,6,7.46E-07,0.047118564,4.56E-07,1.234027149
IN,2015,7,1.13E-06,0.013878299,-2.96E-07,0.208986375
IN,2015,8,-1.82E-07,-0.020172703,-1.02E-06,-0.27912828
IN,2015,9,-1.07E-06,-0.016119013,2.46E-07,-0.376751211
IN,2015,10,-1.13E-06,-0.108543163,-4.26E-07,-0.962488796
KS,2007,2,-2.59E-07,0.022796419,-3.33E-07,0.160174909
KS,2007,3,-2.90E-07,0.179268884,-3.55E-07,0.745912495
KS,2007,4,-3.20E-08,-0.01287606,-7.03E-06,0.599478098
KS,2007,5,3.62E-07,0.120084998,-3.51E-08,1.087592753
KS,2007,6,5.46E-07,0.050361516,-7.07E-07,2.844805509
KS,2007,7,7.10E-07,0.044686349,-4.74E-08,0.404232236
KS,2007,8,6.55E-07,0.02685011,-8.11E-07,-1.108923193
KS,2007,9,-1.25E-06,-0.090706923,-5.38E-07,-1.88990664
KS,2007,10,-7.08E-07,-0.093949876,-7.72E-07,-1.743472243
KS,2007,11,-5.50E-08,-0.123136449,-5.68E-08,-1.401791985
KS,2007,12,3.50E-07,-0.121514973,-6.25E-07,-0.8160544
KS,2008,1,1.86E-07,0.004149441,4.35E-05,0.843535426
KS,2008,2,-3.04E-07,0.017121252,8.91E-08,0.25779784
KS,2008,3,-2.31E-07,0.086844734,-4.32E-07,2.649559647
KS,2008,4,-1.61E-07,0.05765816,-3.66E-07,0.208986375
KS,2008,5,2.35E-07,0.099816544,-1.38E-07,1.380461546
KS,2008,6,9.25E-07,0.086033995,-4.25E-07,3.869846284
KS,2008,7,6.16E-07,0.037389706,2.33E-09,2.40550232
KS,2008,8,-1.44E-07,-0.029090823,-4.68E-07,-2.42683276
KS,2008,9,-1.04E-06,-0.072870684,-1.00E-06,-3.305439138
KS,2008,10,-4.69E-07,-0.090706923,-6.63E-07,-1.792283709
KS,2008,11,-7.96E-08,-0.089085447,-1.61E-07,-1.401791985
KS,2008,12,5.76E-07,-0.120704235,-4.66E-07,-0.181505349
KS,2009,1,-2.80E-08,0.010635347,-7.15E-06,1.234027149
KS,2009,2,-6.23E-07,0.065765542,-4.45E-08,2.893616975
KS,2009,3,9.68E-09,0.036578968,-7.69E-07,-0.035070953
KS,2009,4,-5.08E-08,0.060901113,-3.70E-07,0.111363444
KS,2009,5,2.38E-07,0.086844734,-1.24E-07,0.306609306
KS,2009,6,9.69E-07,0.090898424,-5.33E-07,2.307879389
KS,2009,7,2.07E-07,0.008203132,-2.04E-08,-0.913677331
KS,2009,8,-1.24E-09,-0.011254584,-8.52E-07,0.745912495
KS,2009,9,-8.50E-07,-0.075302898,-8.07E-07,-1.304169054
KS,2009,10,-4.49E-07,-0.135297522,-6.51E-07,-1.450603451
KS,2009,11,-1.01E-07,-0.011254584,-1.03E-07,-1.011300262
KS,2009,12,7.17E-07,-0.172591477,-5.72E-07,-1.35298052
KS,2010,1,4.27E-07,0.004149441,-5.70E-07,0.208986375
KS,2010,2,-8.62E-07,0.020364205,-6.97E-07,1.819764735
KS,2010,3,-1.40E-08,0.114409831,-1.14E-07,0.404232236
KS,2010,4,-3.27E-07,0.108734664,-4.40E-07,0.208986375
KS,2010,5,4.18E-07,0.033336015,-1.62E-07,0.453043702
KS,2010,6,1.14E-06,0.11927426,1.08E-07,2.063822062
KS,2010,7,5.44E-07,0.019553466,4.78E-07,1.917387666
KS,2010,8,1.98E-07,-0.000714988,-1.05E-06,-0.083882418
KS,2010,9,-1.13E-06,-0.073681422,-9.41E-07,-2.378021294
KS,2010,10,-8.61E-07,-0.09638209,-9.39E-07,-2.085152502
KS,2010,11,-1.46E-07,-0.12719014,3.16E-07,-0.327939745
KS,2010,12,6.07E-07,-0.093139138,-6.20E-06,-0.523185607
KS,2011,1,2.25E-07,-0.042062634,3.69E-06,0.599478098
KS,2011,2,-3.09E-07,0.021985681,1.12E-07,0.648289564
KS,2011,3,-2.70E-07,0.111166878,-1.07E-06,0.745912495
KS,2011,4,-2.35E-07,0.08846621,1.16E-07,0.550666633
KS,2011,5,3.37E-07,0.058468898,-2.75E-07,1.282838615
KS,2011,6,1.11E-06,0.113599093,-3.71E-07,2.551936716
KS,2011,7,9.83E-07,0.064144065,3.56E-09,0.79472396
KS,2011,8,-2.86E-07,-0.033955252,-5.16E-07,-0.425562676
KS,2011,9,-1.28E-06,-0.120704235,-9.88E-07,-2.280398363
KS,2011,10,-6.77E-07,-0.072059945,-7.38E-07,-2.42683276
KS,2011,11,-1.13E-07,-0.113407592,-3.55E-07,-0.669620003
KS,2011,12,5.16E-07,-0.08746397,-3.74E-07,-0.474374142
KS,2012,1,4.63E-08,0.022796419,-8.05E-07,1.478084476
KS,2012,2,-4.26E-07,0.006581656,-5.26E-07,0.892346891
KS,2012,3,-4.13E-08,0.147650096,-3.09E-07,-0.425562676
KS,2012,4,-5.55E-08,0.028471586,-4.56E-07,0.208986375
KS,2012,5,6.22E-07,0.077926614,7.63E-08,1.575707407
KS,2012,6,7.48E-07,0.067387018,-5.56E-07,3.088862836
KS,2012,7,9.96E-07,0.054415207,8.75E-08,0.160174909
KS,2012,8,-6.64E-07,-0.06557404,-9.93E-07,-0.767242934
KS,2012,9,-9.45E-07,-0.068816993,-7.20E-07,-1.450603451
KS,2012,10,-5.87E-07,-0.116650544,-8.76E-07,-1.88990664
KS,2012,11,-7.44E-08,-0.062331088,1.16E-07,-1.304169054
KS,2012,12,3.81E-07,-0.098003567,-6.04E-07,0.697101029
KS,2013,1,1.80E-07,-0.020172703,-6.85E-07,0.501855167
KS,2013,2,-5.12E-07,0.00901387,-4.04E-07,1.526895942
KS,2013,3,2.07E-07,0.052793731,-4.38E-07,-0.571997073
KS,2013,4,-3.78E-07,0.064144065,-2.27E-07,0.599478098
KS,2013,5,3.17E-07,0.11927426,-1.84E-07,0.697101029
KS,2013,6,7.51E-07,0.094952115,-4.02E-07,1.966199131
KS,2013,7,5.94E-07,0.014689038,-1.91E-08,0.501855167
KS,2013,8,-7.06E-08,-0.007200893,-5.50E-07,-0.376751211
KS,2013,9,-4.54E-07,-0.037198205,-8.66E-07,-1.548226382
KS,2013,10,-7.45E-07,-0.138540474,-8.57E-07,-2.524455691
KS,2013,11,-1.08E-07,-0.11421833,1.99E-08,-0.767242934
KS,2013,12,5.60E-07,-0.099625043,-5.59E-07,0.111363444
KS,2014,1,2.85E-07,0.001717227,-1.04E-06,0.79472396
KS,2014,2,-4.69E-07,-0.016119013,-2.96E-07,0.208986375
KS,2014,3,-1.31E-07,0.102248759,-6.90E-07,1.575707407
KS,2014,4,-5.00E-07,0.107113188,-9.84E-08,0.550666633
KS,2014,5,5.23E-07,0.085223257,-1.22E-07,0.599478098
KS,2014,6,6.64E-07,0.07062997,-5.77E-07,1.380461546
KS,2014,7,4.63E-07,0.013067561,7.57E-07,1.673330338
KS,2014,8,1.57E-07,0.021985681,-9.63E-07,0.062551978
KS,2014,9,-7.30E-07,-0.08341028,-6.39E-07,-2.573267156
KS,2014,10,-7.92E-07,-0.076924374,-7.62E-07,-0.767242934
KS,2014,11,4.02E-08,-0.16691631,-1.96E-08,-1.108923193
KS,2014,12,3.61E-07,-0.033144514,-3.78E-07,-2.182775433
KS,2015,1,2.36E-07,-0.02179418,-1.77E-06,0.745912495
KS,2015,2,-3.46E-07,-0.008822369,-3.52E-07,0.599478098
KS,2015,3,-2.14E-07,0.124949427,-3.15E-07,0.306609306
KS,2015,4,-4.08E-07,0.076305138,-4.80E-07,0.648289564
KS,2015,5,3.35E-07,0.041443397,1.69E-08,0.208986375
KS,2015,6,1.06E-06,0.112788355,-5.41E-07,1.819764735
KS,2015,7,5.22E-07,0.023607157,3.99E-07,-0.083882418
KS,2015,8,-9.15E-08,-0.031523038,-1.10E-06,-0.913677331
KS,2015,9,-4.78E-07,-0.009633107,-6.74E-07,-1.35298052
KS,2015,10,-9.95E-07,-0.123136449,-7.07E-07,-1.450603451
KY,2007,2,-1.53E-07,-0.068006255,-4.01E-07,1.038781287
KY,2007,3,-5.97E-07,0.188997742,-3.56E-07,-0.913677331
KY,2007,4,-6.13E-07,9.58E-05,-6.86E-07,1.282838615
KY,2007,5,4.01E-07,0.114409831,-3.44E-07,-0.620808538
KY,2007,6,-2.53E-08,0.046307826,-3.57E-07,3.332920164
KY,2007,7,7.29E-07,0.005770918,-4.34E-07,0.062551978
KY,2007,8,1.03E-06,0.049550778,-3.00E-07,0.013740513
KY,2007,9,-5.96E-07,-0.07449216,-5.36E-07,-2.96375888
KY,2007,10,-5.29E-07,-0.078545851,-4.83E-07,-0.913677331
KY,2007,11,-3.61E-07,-0.134486784,-3.89E-07,0.306609306
KY,2007,12,9.48E-07,-0.044494848,-4.24E-07,0.501855167
KY,2008,1,9.64E-07,-0.061520349,7.33E-05,-1.401791985
KY,2008,2,-8.16E-07,0.032525277,-3.52E-07,0.697101029
KY,2008,3,-2.33E-07,0.060901113,-4.56E-07,0.648289564
KY,2008,4,-1.04E-06,0.081169567,-7.10E-07,-0.474374142
KY,2008,5,-2.26E-07,0.050361516,-3.81E-07,0.501855167
KY,2008,6,1.97E-07,0.099816544,-2.62E-07,4.113903611
KY,2008,7,6.96E-07,0.005770918,-4.35E-07,0.941158356
KY,2008,8,9.46E-09,-0.012065322,-3.24E-07,-0.8160544
KY,2008,9,8.63E-10,-0.025037132,-4.92E-07,-1.88990664
KY,2008,10,-2.95E-07,-0.117461282,-6.73E-07,0.501855167
KY,2008,11,-8.45E-08,-0.110975377,-2.63E-07,-0.425562676
KY,2008,12,1.17E-06,-0.054223706,-1.66E-06,-1.35298052
KY,2009,1,2.30E-07,-0.054223706,-6.23E-07,1.380461546
KY,2009,2,-1.39E-06,0.069008494,-4.02E-07,0.550666633
KY,2009,3,-3.35E-08,0.073062185,-2.50E-07,-1.255357589
KY,2009,4,-5.50E-07,0.060901113,-7.93E-07,-0.571997073
KY,2009,5,-5.00E-07,0.071440709,-3.66E-07,0.306609306
KY,2009,6,2.68E-07,0.072251447,-2.33E-07,2.063822062
KY,2009,7,3.37E-07,-0.018551227,-7.97E-07,1.136404218
KY,2009,8,3.88E-07,0.013067561,-8.05E-08,-0.327939745
KY,2009,9,-7.02E-09,-0.038819681,-4.71E-07,-2.914947414
KY,2009,10,2.25E-07,-0.124757926,-3.83E-07,-2.085152502
KY,2009,11,-7.67E-07,-0.038819681,-4.25E-07,-0.230316814
KY,2009,12,1.83E-06,-0.111786115,1.69E-07,0.79472396
KY,2010,1,6.55E-07,-0.048548539,-9.05E-07,0.453043702
KY,2010,2,-5.34E-07,0.00496018,-3.87E-07,0.648289564
KY,2010,3,-6.75E-07,0.127381642,-9.31E-08,-3.354250603
KY,2010,4,-1.15E-06,0.107113188,-9.44E-07,2.40550232
KY,2010,5,3.31E-07,0.058468898,-6.87E-07,0.79472396
KY,2010,6,4.31E-07,0.077115876,-2.66E-09,1.966199131
KY,2010,7,8.60E-07,0.009824609,-5.88E-07,1.624518873
KY,2010,8,5.05E-08,-0.002336464,-1.63E-07,1.380461546
KY,2010,9,-1.07E-06,-0.068816993,-8.25E-07,-2.914947414
KY,2010,10,-8.51E-07,-0.097192828,-7.29E-07,-0.376751211
KY,2010,11,1.86E-08,-0.091517661,-4.52E-07,-0.718431469
KY,2010,12,2.55E-06,-0.148269332,-5.46E-07,0.208986375
KY,2011,1,7.22E-08,0.008203132,-3.25E-07,0.111363444
KY,2011,2,-1.73E-06,0.07062997,-1.08E-06,0.355420771
KY,2011,3,-4.06E-08,0.069819232,-1.29E-07,-0.864865865
KY,2011,4,-1.01E-06,0.086844734,-1.01E-06,0.111363444
KY,2011,5,-3.33E-07,0.042254135,-3.87E-07,2.454313785
KY,2011,6,9.59E-07,0.07954809,3.83E-07,0.404232236
KY,2011,7,1.38E-06,0.041443397,-1.43E-06,0.550666633
KY,2011,8,-1.36E-07,-0.031523038,6.62E-08,-0.181505349
KY,2011,9,-1.14E-06,-0.073681422,-9.60E-07,-0.8160544
KY,2011,10,-3.00E-07,-0.093139138,-6.37E-07,-2.817324483
KY,2011,11,-2.18E-08,-0.047737801,-8.79E-07,-0.083882418
KY,2011,12,8.35E-07,-0.073681422,-4.46E-07,0.745912495
KY,2012,1,5.52E-07,-0.020172703,-2.33E-07,-0.035070953
KY,2012,2,-7.74E-07,0.018742728,-8.15E-07,-0.327939745
KY,2012,3,-2.31E-07,0.134678285,-5.77E-08,-0.425562676
KY,2012,4,-6.04E-07,-0.007200893,-6.75E-07,-0.035070953
KY,2012,5,7.48E-07,0.096573592,-5.72E-07,1.819764735
KY,2012,6,-1.77E-07,0.023607157,-1.04E-07,1.234027149
KY,2012,7,1.38E-06,0.063333327,-4.92E-07,0.013740513
KY,2012,8,-4.04E-07,-0.049359277,-2.36E-07,-0.327939745
KY,2012,9,-1.10E-06,-0.060709611,-6.69E-07,-0.27912828
KY,2012,10,-3.39E-07,-0.099625043,-5.45E-07,-2.866135949
KY,2012,11,9.66E-08,-0.098814305,-3.40E-07,0.306609306
KY,2012,12,6.73E-07,-0.003147202,-5.49E-07,0.599478098
KY,2013,1,9.86E-07,-0.05260223,-2.73E-07,0.648289564
KY,2013,2,-1.02E-06,-0.000714988,-7.16E-07,0.355420771
KY,2013,3,5.41E-07,0.019553466,-8.78E-08,-0.523185607
KY,2013,4,-1.15E-06,0.126570903,-4.81E-07,-0.620808538
KY,2013,5,-8.03E-08,0.077115876,-4.00E-07,1.185215684
KY,2013,6,2.57E-07,0.063333327,-5.28E-07,1.917387666
KY,2013,7,4.93E-07,0.007392394,-3.57E-07,1.087592753
KY,2013,8,1.68E-07,-0.00395794,-3.51E-07,-0.8160544
KY,2013,9,-1.36E-06,-0.038819681,-5.17E-07,0.208986375
KY,2013,10,-8.94E-07,-0.094760614,-3.71E-07,-1.88990664
KY,2013,11,2.50E-08,-0.121514973,-3.36E-07,0.111363444
KY,2013,12,1.00E-06,-0.045305586,-3.10E-07,0.892346891
KY,2014,1,1.50E-06,-0.08746397,-6.29E-07,1.282838615
KY,2014,2,-1.15E-06,0.050361516,-4.62E-07,0.208986375
KY,2014,3,-4.69E-07,0.065765542,-6.16E-07,-0.425562676
KY,2014,4,-1.34E-06,0.127381642,-6.69E-07,-0.669620003
KY,2014,5,6.09E-07,0.069008494,-4.38E-07,0.25779784
KY,2014,6,8.51E-07,0.063333327,-5.09E-07,1.282838615
KY,2014,7,3.32E-07,-0.013686798,-3.02E-07,0.208986375
KY,2014,8,1.13E-07,0.018742728,-8.46E-07,-1.206546123
KY,2014,9,-8.18E-07,-0.057466659,-4.19E-07,-0.8160544
KY,2014,10,-7.00E-07,-0.08746397,-3.03E-07,-1.743472243
KY,2014,11,4.43E-07,-0.145837118,-4.12E-07,0.25779784
KY,2014,12,6.65E-07,-0.002336464,-3.13E-07,0.111363444
KY,2015,1,7.04E-07,-0.062331088,-3.01E-07,-0.035070953
KY,2015,2,-2.47E-07,-0.049359277,-5.14E-07,1.282838615
KY,2015,3,-5.89E-07,0.146028619,-3.37E-07,-1.206546123
KY,2015,4,-1.31E-06,0.103059497,-6.11E-07,-0.327939745
KY,2015,5,6.03E-07,0.078737352,-4.88E-07,-0.474374142
KY,2015,6,7.14E-07,0.054415207,-2.72E-07,1.087592753
KY,2015,7,6.68E-07,0.017121252,-2.26E-07,1.185215684
KY,2015,8,-2.27E-07,-0.031523038,-4.09E-07,1.136404218
KY,2015,9,-7.54E-07,-0.022604918,-4.85E-07,-0.669620003
KY,2015,10,-1.06E-06,-0.102057257,-3.85E-07,-1.499414916
LA,2007,2,3.25E-08,0.006581656,-1.60E-06,1.429273011
LA,2007,3,-7.61E-07,0.102248759,1.77E-06,-0.425562676
LA,2007,4,-7.58E-08,0.002527965,-1.34E-06,1.136404218
LA,2007,5,4.87E-07,0.07954809,7.04E-07,0.892346891
LA,2007,6,1.34E-06,0.04874004,-5.59E-07,-2.036341036
LA,2007,7,6.84E-07,-0.000714988,-9.67E-07,1.429273011
LA,2007,8,6.03E-07,0.030093063,2.87E-07,-0.27912828
LA,2007,9,-3.28E-08,-0.046116324,-5.97E-07,-1.88990664
LA,2007,10,-1.34E-06,-0.078545851,1.18E-07,1.624518873
LA,2007,11,-1.37E-06,-0.077735113,-2.37E-07,-3.939988189
LA,2007,12,-7.19E-08,-0.036387466,-8.24E-07,2.307879389
LA,2008,1,9.94E-07,-0.058277397,5.50E-05,-2.231586898
LA,2008,2,-3.89E-07,0.053604469,-5.04E-07,0.013740513
LA,2008,3,-9.94E-07,0.037389706,-2.51E-07,3.723411887
LA,2008,4,1.92E-07,0.051172255,-2.00E-07,1.282838615
LA,2008,5,4.98E-07,0.05765816,-4.13E-07,1.917387666
LA,2008,6,1.83E-06,0.058468898,3.15E-07,0.25779784
LA,2008,7,5.45E-07,0.012256823,-2.04E-07,4.748452662
LA,2008,8,2.78E-07,-0.016119013,-4.36E-07,3.137674302
LA,2008,9,-1.18E-06,-0.047737801,-1.12E-06,-3.061381811
LA,2008,10,-1.78E-06,-0.078545851,-4.01E-08,-1.35298052
LA,2008,11,-8.76E-08,-0.075302898,-9.38E-07,-3.451873534
LA,2008,12,2.85E-07,-0.036387466,-2.66E-07,-4.281668447
LA,2009,1,3.64E-07,-0.017740489,4.04E-07,-2.670890087
LA,2009,2,-5.06E-07,0.03982192,-5.61E-07,-0.327939745
LA,2009,3,-5.69E-07,0.037389706,3.50E-07,-1.060111727
LA,2009,4,-3.87E-08,0.03982192,-3.53E-07,-2.329209829
LA,2009,5,8.65E-07,0.069819232,-4.94E-07,-0.523185607
LA,2009,6,1.24E-06,0.05765816,3.63E-07,-4.330479912
LA,2009,7,1.51E-06,0.006581656,-3.46E-07,2.503125251
LA,2009,8,-2.81E-07,-0.01287606,-3.16E-07,-1.060111727
LA,2009,9,-4.99E-07,-0.032333776,-6.01E-07,-0.523185607
LA,2009,10,-8.69E-07,-0.088274709,-5.26E-07,-0.132693884
LA,2009,11,-1.35E-06,-0.069627731,-7.02E-07,-2.768513018
LA,2009,12,4.18E-07,-0.084221018,-2.73E-07,2.015010596
LA,2010,1,1.44E-06,-0.02179418,-1.30E-06,4.357960938
LA,2010,2,-8.64E-07,-0.008011631,-4.23E-07,1.33165008
LA,2010,3,-5.02E-07,0.081980305,6.73E-07,3.040051371
LA,2010,4,-6.01E-07,0.099816544,-9.04E-07,-2.914947414
LA,2010,5,7.76E-07,0.077115876,-4.61E-07,-1.450603451
LA,2010,6,2.09E-06,0.04874004,1.25E-06,0.013740513
LA,2010,7,7.45E-07,-0.002336464,3.83E-07,1.819764735
LA,2010,8,1.71E-07,0.011446085,-5.54E-07,0.79472396
LA,2010,9,-4.91E-07,-0.04368411,-7.70E-07,0.550666633
LA,2010,10,-1.40E-06,-0.094760614,3.45E-06,-0.620808538
LA,2010,11,-1.27E-06,-0.076924374,-6.50E-07,-3.695930862
LA,2010,12,4.11E-07,-0.089896185,-1.30E-06,-1.987529571
LA,2011,1,9.07E-07,-0.011254584,-4.08E-06,-0.181505349
LA,2011,2,-2.21E-07,0.043875611,-4.27E-07,0.941158356
LA,2011,3,-1.28E-06,0.075494399,2.23E-07,1.526895942
LA,2011,4,2.04E-07,0.06657628,-4.95E-07,-0.376751211
LA,2011,5,5.80E-07,0.025228634,3.77E-07,0.453043702
LA,2011,6,1.70E-06,0.080358828,-6.08E-07,3.040051371
LA,2011,7,1.11E-06,0.000906489,-5.15E-07,-0.132693884
LA,2011,8,1.78E-07,0.019553466,-2.97E-08,-0.230316814
LA,2011,9,-6.98E-07,-0.088274709,-8.07E-07,-0.132693884
LA,2011,10,-1.83E-06,-0.086653232,-8.07E-07,-1.206546123
LA,2011,11,-1.15E-06,-0.048548539,-5.35E-07,-4.330479912
LA,2011,12,5.50E-07,-0.069627731,-3.77E-07,-0.962488796
LA,2012,1,4.72E-07,0.030093063,-2.98E-07,0.160174909
LA,2012,2,-7.63E-07,0.005770918,-2.42E-07,-0.132693884
LA,2012,3,-4.04E-08,0.090087686,3.19E-08,-0.376751211
LA,2012,4,1.19E-07,0.014689038,-3.99E-07,-0.669620003
LA,2012,5,5.77E-07,0.054415207,-9.51E-08,0.453043702
LA,2012,6,1.69E-06,0.034146753,-1.34E-07,-1.987529571
LA,2012,7,5.95E-07,0.011446085,-3.10E-07,2.259067924
LA,2012,8,4.31E-08,-0.00395794,-2.88E-07,-0.571997073
LA,2012,9,-9.64E-07,-0.038819681,-1.14E-06,1.087592753
LA,2012,10,-1.21E-06,-0.095571352,5.43E-08,0.111363444
LA,2012,11,-7.55E-07,-0.072870684,-7.52E-07,-1.792283709
LA,2012,12,3.85E-08,-0.017740489,-6.06E-07,1.282838615
LA,2013,1,1.10E-06,-0.02179418,-7.28E-08,3.137674302
LA,2013,2,-9.46E-07,0.012256823,-5.90E-07,0.599478098
LA,2013,3,-2.02E-07,0.007392394,-1.97E-07,0.550666633
LA,2013,4,-1.22E-07,0.073872923,-8.97E-09,-1.841095174
LA,2013,5,2.58E-07,0.056036684,-3.27E-07,1.282838615
LA,2013,6,1.86E-06,0.073062185,-2.68E-07,1.429273011
LA,2013,7,7.47E-07,-0.003147202,-1.36E-07,1.038781287
LA,2013,8,1.17E-07,0.00901387,-3.20E-07,-0.035070953
LA,2013,9,-2.59E-08,-0.018551227,-6.70E-07,-0.962488796
LA,2013,10,-1.43E-06,-0.093139138,-4.70E-07,-0.718431469
LA,2013,11,-1.30E-06,-0.111786115,-7.83E-07,-2.280398363
LA,2013,12,7.95E-07,-0.045305586,-1.81E-07,-0.523185607
